# Created by Octave 4.0.0, Tue Sep 08 13:39:27 2015 Eastern Daylight Time <unknown@Loki>
# name: maxnpost
# type: matrix
# rows: 8
# columns: 8
 0 0 0 0 0 0 0 0
 0 0 0.5428571428571429 1.745555555555556 0.7714285714285715 0.03 0 0
 0 0.3604761904761902 2.628571428571429 3.085714285714285 3.085714285714285 0.5428571428571429 0 3.36047619047619
 0 0.8068253968253968 2.904126984126982 2.904126984126982 2.510793650793651 0.3042857142857143 3.766825396825397 6.924126984126984
 0 0 0.7468253968253967 1.099841269841269 0.7626984126984129 0 3.786825396825396 7.298095238095239
 0 0.3938095238095238 4.61952380952381 0.7809523809523801 0 0 3.308095238095239 7.298095238095239
 0.03412698412698419 3.553174603174602 5.04 3.969841269841269 0.5744444444444443 0 0 3.594444444444445
 0.03412698412698419 0.8414285714285727 5.04 1.04 0 0 0 0


