# Created by Octave 4.0.0, Tue Sep 08 13:36:15 2015 Eastern Daylight Time <unknown@Loki>
# name: maxnpost
# type: matrix
# rows: 4
# columns: 4
 0 3.38 8.02 8.02
 0 3.776666666666667 2.74 7.379999999999999
 2.966666666666667 7.183333333333332 1.946666666666667 5.663333333333332
 6.843333333333333 7.183333333333332 3.04 3.89


