# Created by Octave 4.0.0, Tue Sep 08 13:36:15 2015 Eastern Daylight Time <unknown@Loki>
# name: maxtpre
# type: matrix
# rows: 4
# columns: 4
 0.64 4.02 8.02 8.02
 0.48 4.01 4.02 8.02
 4.02 8.02 4.02 8.01
 8.030000000000001 8.030000000000001 4.03 4.02


